X,Y,Name,Description
7.6084413,47.5741988,Basilisk,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/al2r5i0l1pfasosetr350ui7u8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqDXb9DJeC6jk9Jf8La0WyXnJAZYYy-wuHKsw_7aYWKS-YIytKcupK9BvwgbV4NaiPa4XIMuiQyci0Hg_o5zNLBi-TdP-70-fPp-PdnxW1hIQ8UXmmPIOmWvOGM_KYlQ1vYyK_KRtWIKYtwYVxSSbpnhFplsddwYzyZvdF57I4Q7vUokor_9VGE5sAy8XMWZYLQ1x27OG5DTN79kITXa6RT6I1xNmdwJprLH5Vn05ROTPe38NOP5fqXu4HALn4T_orKA6C4HZF0CdaAQ03_LqK_F1hp4g?fife"" height=""200"" width=""auto"" /><br><br>Tierpark Lange Erlen  (Foto Christian Lienhard, Basel)"
7.6064859,47.5495827,Basilisk,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/pt7mg1qgrh5nqiebo2dkh7vmk8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoLofKNs0FXZcNoSCKYKBRSIulnPdBSgQ41tTuxae5SXZhXmg8OPFbMiaN7bbZOQCgJGmbFaj_PUEFkE1G4NHHVdMdDRTcDoBdrSOCKpeBauzxCTp2wbQmOmePJn3SkIWDRJYdQpnACKmpkCOwgj8fQ-UtSiWwPUvRz54wFHGGS4009VawpHvucNULwBC93uuGZzjKCQhr9IORuI94el3oi-m9NV09PDIs2rCuXf3-TBfuwGk4ib0ykuimjJLalMpFyd6mmBMXJ0oIe1mC3dzxrydx9gA?fife"" height=""200"" width=""auto"" /><br><br>Hardstrasse/Grellingerstrasse  (Foto Christian Lienhard, Basel)"
7.585499,47.5621786,Basilisk,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/v9tr0h4g353rcc6araaf6kv8to/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALr-DRIJOaU13ZjIRn-Mq_Yx8RLNNWr-NezTas7J2HZFkHPGB_gNXRysVqs4O-wLkNg4Pgc9GK23Pbb36ApGn_FwjJgpeV3ZVp6oZeqGN66ZUGHUh9SjopAHTa68mpJmdjGk8g-2tK-8uxDAG7z2nP1su3MfN_ECtDqSsGImd-Twprwo3r90fWym_gt6UoLJCZ-fQOQYbtcGmX50pNOGtFPsLeHWxcf324liBIYA21J3oG_XYH-HuGembNCu--LYMWJcScDQMD4S19WkZ19undBI9jn9SA?fife"" height=""200"" width=""auto"" /><br><br>Totentanz / St. Johanns-Vorstadt (Foto Christian Lienhard, Basel)"
7.5826277,47.5542795,Basilisk,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/n7dn24uo582q2k70agnv45m8dc/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqDzH-2l_U8LlNyk7M--xsTpaYtpNof-vllVtoG2wbYW5onW6x8p4fwQPn75bdi_lxNKKp_NrKjs33d5Twzi_hYO0zCjzbOPGS8TsbysOUNJfzRDGOP9GEP9eU-qbo_UTTfGn7If1rj9DZ0AXoHit1-0QcWgmrNKLVAlfXFRJLpUZdmZkJf2BlVRVOphLWki96Nv9XCHEPA2c90IfxdFFsQcWCdGZWnJwWN5AeW-RSNOWJVVw1jmH2OArKAsjQJU3viO0tByY5A38hZ91BGHkODeGIjGw?fife"" height=""200"" width=""auto"" /><br><br>Eulerstrasse / Leimenstrasse  (Foto Christian Lienhard, Basel)"
7.5800112,47.5509314,Basilisk,"<img src=""https://doc-08-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/hpsbg1n8vfrvcg7jkl18malcmo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrXVkjYJZeS2SIBFi2w1Lq9uWV2TwXaBoFBV5OxicLffyl6xSJqeIuVBTM5l6mC1jbJZW0LplpHd5nIHY15z_xwif1Dc2Xcp539KgJdbmwdNJHZe3rxOlEPHiwrAOvZYHf9auaSzXb9P9uLTaeG5305VMHkN-5ePP5GhDa4Yd5fJc-5-hFOHVP4ReNctxnuNLbnuuEWDsR943qJIl-NVXhsqHHO9XHYDzVfAK6JGqZrMelwFph95X5oAa33zE_wueuMXZ3_mzzbR8YheJ0AYdhinR2sDw?fife"" height=""200"" width=""auto"" /><br><br>Steinenring vor Haus Nr. 46 (Foto Christian Lienhard, Basel)"
7.5927007,47.5666489,Basilisk,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3dasm4htsphuim313cno9n9vjg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpW5hb5yHiKcPlYnFoeiPKM-G0stEx5SHgxJ8IVQR1QxI-KcB4ZcSNGxUZMGCvIIDlBo86LtFBjG73a3I4zvpj_pvrRSCVmplakts0e5B3kJbzwO4FQe9hm-AkTycU7vubO8q019HdZs2wLSlrnJB67geVvbhyG3kp6zo7BQVFkq6qodkV5LN1TNcKVrteUvBT1Eoi6tNSbP1-7qHNFEK7Sgsbm6BoAU5DSHokinjj8uYp97txp0EwqDBgGYejGfMAJKqkT1xMJePZzsTZ7efO3XTdGvw?fife"" height=""200"" width=""auto"" /><br><br>Feldbergstrasse / Mülheimerstrasse (Foto Christian Lienhard, Basel)"
7.5915956,47.5768514,Basilisk,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/gfqjhjp06vofftme20l7cej8p8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqQlruaX2K-kQw334kRLYMIi7iLwjvVNt9MGTsGAfX0oTF-wAXKA2TIhfURcd9apoMORsCoCiWnR76QVcjK2mQoTt8pl_yXo4shfjCDoXOASmU1VHNNDIP3BysgQMln_tgp0gHH-VEvFCyg--EDxfoLdmWq1BbPWJ_SwMpC1SH23ir4w-EVOgU31nWxpfy7VwyHMhU_MkMEDuN0w4h3fxWfq3BZRIlFvbjIlQ_14EQCVbF_VzFQTpdr3w8h4CD2PsjXHFM6mGhl5MBSaOp4rgE9naiCFw?fife"" height=""200"" width=""auto"" /><br><br>Wiesenplatz / Färberstrasse  (Foto Christian Lienhard, Basel)"
7.5888276,47.5757911,Basilisk,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ttp0h6uo385mvagevc1n3o3t3o/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALo2Je13RempanuEUx5z2LZL28r8JWgMaNrcuTolK_3LuiIxdEN6zm33ZImexv1X4yrNdUCS6r8Ii93pzft5bBLM40WDmgXquBbVfS9gewKS3bh7ZUpN11A_nBI1QJJln1vIVVlMexvysiSW-KjNvPkAlwUETyVkjUmc8IMPOVFF84EmArMEdP5_vww8n6FXI0oWdWAZ2kdyE_yD4JHwSPsMuWOGVw2tn_0Q3zNHWrCj07s8DXFc34iku1oiEyFxgnopPvKjC6m3liHM6iGjmnDqWNLtqg?fife"" height=""200"" width=""auto"" /><br><br>Kleinhüningerstrasse / Klybeckstrasse (Foto Christian Lienhard, Basel)"
7.5931299,47.5589459,Basilisk,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/8h9fd2e89i8ctlh4lk25e2nh78/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqobOAqBJ4HbndBkBrvpRSqmGP-yERNiAyFP1ScciIWg0JO15YQqeT5UyolOJEmKe471xtstCa4KT5ydoP6Yv8iTmfeLpuEan9WDdJM9sVs2x_GQfdZXfTLD6-1rIM5FjPJdyfKgb-gGLQLuxJjTvYvM8WxXWEKi7dePPh3XYpFKGElfA2CU8weWODS9iMvA9f3im_KrU_0iq0g_nTKbXZcgriKqe7BYfTJ0yKgVdQbdW66y6NH65BIcES-mClrJHNh-DEfB9BWYYAyFx8wNZZLY-RU_w?fife"" height=""200"" width=""auto"" /><br><br>Oberer Rheinweg / Reverenzgässlein (Foto Christian Lienhard, Basel)"
7.5884964,47.5631514,Basilisk,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/aeqjumpm6lvgo14cru59iiqjm8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrKmgLnRhyfuG6clhWDCNLVtC5_GTcQzGJpKDRi5Hs3vhLh-Z24GLoq5CZgFhcLmomvmiFuhZ-s6kYQt1yRL5kqMpiP7h8kcoFIrSvn1q6dAWTy05V-ZphxOuBaKePYThb5B4wnt-m5erFbtr8d88PvfHEYI4Ov7uQUZYwaTsDHV3TWvBKAZz1SKTz8jSER25y3EX4MxLU2mLyxjd9VL-6dgPQo35XqFCwN3KYCryjRUzrg0MMGv2o7is8CMeJcmNDhfmRYuP5xKbWZA4T8DaXayTpWyg?fife"" height=""200"" width=""auto"" /><br><br>Unterer Rheinweg / Klingentalgraben (Foto Christian Lienhard, Basel)"
7.586427,47.5672606,Basilisk,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/vc5nitlhrob55aed4l5k7v8k7s/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpndVi8hsSd5xLG_FkEXMMf2SAklALJKvERNH75jhNoAfhvks2aflV0D2DSBG8VxJ7SzwBoHSp5iURrMY19ToJGdGJ7fFT1JXIX7VkJ8swBnw3s56ef25_esuNwFJh7Fo1cNk0So1djaif58j2DHMc2izUtKBmweupjZVUYYmpzB6NwyiJvmA-VGtiReEunBkMDFgSW3icUEXZxosb1zAtMvP5NprB4g11iLCHkwfmUedHNMsI3xFWNm-75Q38cbY_IFPwm0Lz8QpF92NK4XXfek0lTeQ?fife"" height=""200"" width=""auto"" /><br><br>Unterer Rheinweg / Oetlingerstrasse  (Foto Christian Lienhard, Basel)"
7.6011698,47.5751216,Basilisk,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/59cjhf76gm1f6e64m3iij1se1k/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpNnUFhV9N1vn-sOhOCSp3OvngzeOSPRIpbGaSNtZjyZvYK0qejPQwIKdN79OqpntaqOy9zGImoizRu1HV8Axg2GPxwxZPjAGQqSlNjnA9Hy1mwvS6K3tExTiLHL-coW1_Q81-4k_mlfJl37nFV-6q3S6pPxttOT1KClNd-frHzMZqX7raZPcWPV0eTLs9lLazvGU1KB9IlITvL8AAqKAt3ur2BqLkUXoaPk6dEcx6mMP7APH9MEySblWCGtj0Dl_Kucr8Nj_IGqZg1AeYPxjbG4TxDQA?fife"" height=""200"" width=""auto"" /><br><br>Freiburgerstrasse / Wieseufer  (Foto Christian Lienhard, Basel)"
7.574856,47.5514356,Basilisk,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/jlv2evd8pnt3iq41ae2smfc5fg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrxhm8lbe0somR8Y99Bz2FtyjrfrSVW4n8KVvsKfUEabJWdirExACz2dmTPEXKhUK2f9ZnACeHcjCom93NVJUyEBSwW33MaNarMwttuUjyPam_QLPlvsKl_Tp1PdJiJLB7WNPOxN5SPUsQFk8QHTHySM2IECiBOo6fcnkI4VDPk5AY8hcJrBHmZABKlD_lskE-_GIZswp5FA3nfSi6P4BKvz3MmjkMduLAuDX000vy0uWFSPmRgN47MjcoJFyjO7paM-8F1AXxeWA_TEIKBAFzP6FyBNg?fife"" height=""200"" width=""auto"" /><br><br>Schützenmattpark (Foto Christian Lienhard, Basel)"
7.5614972,47.5682912,Basilisk,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/lud12tq6fi6ovjh96k0jg5258c/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpJaT2oun6b7m88MSPuzjE20NQI_x9Z6-UjJTLEcYrNZ5W92YXagl-qA8yjOSlhyxO_q3Afnxi6_ssjxMoJC79i2LXv89G4ok_kuKqrJ1ifDUZVdbbOolnMMmndn-lAgFOj-aN8oeEwddwJEDntR2ESk4SY5WrrGibZciKSJhUnPjEdy7Uns58-08lKiXWRKDNAnRnlekIILka0fRdzUISNSxOGkA1Tmd1vBKXsD-amhNzBjLY4bJt1fQgoHJvwbrpbTPc70s8-p42zHoHRtA483RxFfw?fife"" height=""200"" width=""auto"" /><br><br>Burgfelderstrasse / Waldighoferstrasse (Foto Christian Lienhard, Basel)"
7.5923789,47.5631967,Basilisk,"<img src=""https://doc-00-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/3fasvpc62vocg22768q4iuse88/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALquC5wyixAqsUyPX8iV5Jmf_uwNN0a_k9J-O01qLYPPySj46ezDtyJSugdH1fMUmTZ8a29yUQ0ZHpDLtlYZ-7iVIvg98IaUgkuh-q8gLhCK5tpcgASClaZklD0xQ-Hz2yYl43Gk8_nJPPT14tCQFBfxm7Q_TxKofUiYDTJGJDVSuIvvVAIG234hMd_iwQSFV11yawxcln3X5tzC2_UdhqmYvrqZP0zRWSDwezfeZ8Y1t7vPA6UAyOH6fzBztnjrjwjEcKQj6wNj0G0jKXc3YubjEoHrig?fife"" height=""200"" width=""auto"" /><br><br>Klingentalstrasse  (Foto Christian Lienhard, Basel)"
7.6023567,47.5571178,Basilisk,"<img src=""https://doc-0o-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ubqud0oeu3258iilu94f8chke8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoZ-NUKs_9NiPebwrZafdQsfMsKTmS6hO3M1BaRaVIm1hWvm4Uo-PIl_AUHEMFaBbWCOTulwksw2heXwxN96nu1J7BSe_JqpRT6IMGhG8Fi4ECc6A7eIjHuNsZV0NK-JnLP-XjdtAKHeAQKcC97iskPPFr6CWC8UeRhoq6o-8noyqy23-99xW553xDKC2PPLtUb8EdoADchh_QszPfThzVfBhBp0u0NdVsYJR_5FnRmQgtXRH3Ckw6OkJUExeM8EdrJKZUVpP-6QTAeFG6zRNoCBci33w?fife"" height=""200"" width=""auto"" /><br><br>Schaffhauserrheinweg / Fischerweg (Foto Christian Lienhard, Basel)"
7.5832446,47.5685772,Basilisk,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/o8blvpoqngok6flra20kad84sg/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpcqtEcN67dbFXMcgjGyFNPPgtH0jY1bBCVRSwC737kQuaU-6cBVNVEK5bcXCHTM_GdCYpX9zdBkwrG44vGe7aNzKc0MIcKOJlVEzMWBDSRjBhWchtpnVWdKnedL8hGAvoTs1H2-uoazUID3vCuMOePw3ZvJGyB_Ijv4HUrFNk5mts3NLkLctPJ9KVTyBYbExfAlEgir5FDnacNHDiPi3_RZVW8q4-MvYrBnXVZWzyTB3LgmC6PFU2idX_MG3kyfymjcjTIciH8lN4aAUqpSXcuBVW4Ww?fife"" height=""200"" width=""auto"" /><br><br>Elsässerrheinweg (Foto Christian Lienhard, Basel)"
7.573991,47.5679818,Basilisk,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/phnsr4e1uvs43hijh6ear9elds/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoV23SFG_B-kaFCl-tknlJGCC1Xv9fu93Eow-2BLhgKeRRkmJlyyBswljz8Xq08FzgP4qc3-ShJc9lubPfaD_r4KSvrZdnqOS69KK2Lnx0WCXxEuGBvF5l-0S_SPohcIHGNqBpRcGhXsZdsWULuJ0yLy2lnbjEjbAjGWr0o6MoAcK1kNVOkxzVOMgs35i-Syhiu3QEOA0sGh9FdrTuyMtt5PisFBHrF6qDDpMh8nmnlzNj15P_A8p-Vti5n-MSs6pbXbzVTMJdsg6aZK8JHayFWjGCfAw?fife"" height=""200"" width=""auto"" /><br><br>Entenweidstrasse / Gasstrasse  (Foto Christian Lienhard, Basel)"
7.5763392,47.5724,Basilisk,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/0cqubpp3kbirs4jvotk2s1pdf8/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqpW-gCjvErUv52nrgxUC4dC1apeTbIgDCis0sFkjyhY-RyA7WCmNyv8xMe7jHIdP4QYpKnqeuEWeqACUEHChllPdve-dz87DwLw-Ts3Zwh1MlYsLNdhDETPgEb-c1n_I-W99n2DGjHTpArDY6TPa42k4BRPq_haVKNP8feztyZ66NJy0iHtrUIcSe4TX0_Rl39IPs0yIwzf23nHpP_KLGGhsBm4oLscUND40LPsOTGtf5d8CPgDtNOTLcbHz0Y-QmcOujosbmXVl6IQiLvr8AD4Neouw?fife"" height=""200"" width=""auto"" /><br><br>Elsässerstrasse / Hüningerstrasse  (Foto Christian Lienhard, Basel)"
7.5786996,47.5711315,Basler Trinkbrünneli,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ea2psm6ptg1srb7pvj9rm1k368/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqvqQ2ABTKeAswsfamWqKNIzHSsHxWtkJSw2DUIMpe-IZLnI-p7udBZJC8rmMKAhAmkjP4yOR3qITbS_Ts2Mvbz10ZRi8o7xAQVUwG7tmASjL30_Kw0by4BNDWoA5UWnXktpN7T2B3EkRQMH2RfRX37k84A5Ci9xfWsRCdKUTRFlxsuhvyJbpCCag_a78LV98kztzqIcmNCK2k3R60gMEUrLAK5glKlqTd1u7h7GYsnUK2itoQzctnutJrIBQGjuXhvcrOE6rK_uBQeuEdtVWQozBO4ag?fife"" height=""200"" width=""auto"" /><br><br>Voltaplatz (Foto Christian Lienhard, Basel)"
7.5817251,47.568303,Basler Trinkbrünneli,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/btk7fvmodnvmfdjttj9dk6b3ok/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqK-fxB6BYhT_THYI-MmyEmfhlq7DFCuFs9ULYKb6VXG-xTS9EKyqjMiwcJUD2iOuFjirzCkOmrlePWgrfeXmUCI6ys0cq1tbSZFUmc84UIZsPzossObT5BIuFyF7AII6tNUzXasKdXXkHjBtfs_aH2G7FrmrrdBNs_kHA3GNEEWwrSLTexhdlqzua1cmrF65QwOiYZfL7xCqxvys-vrq1Vz6N3prv0_42s-luB_VPPWD9UN1JYfKzyyiAvCA_4USEqHZjlKHEAvxSVrFFHLf2bpuMFGA?fife"" height=""200"" width=""auto"" /><br><br>St. Johannspark  (Foto Christian Lienhard, Basel)"
7.5886399,47.570271,Basler Trinkbrünneli,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/09hausajvcdi1cv708qjt0jcp0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALpTWymCknqGVgBu8JHhiDqUM9WOfJnH6lDYgumsTtrElgmokXr4DqlvkueJCYorWHcmffMPJJeFKMqmwH1uHEsmd5xfSPCQvpFlJfYQ8C9QFdO5_cdyNMzhvBhXMNPVSuiuawsAVFKTH5ASGqoLRNWqt4nfGBnCfBlfgugTIlPQIORdCRlYgio9e_4RaZ5h1kvjwNJfGPb5t3SvSfJ9zeN5Sp4VJBKMutXZku-H6PI1DHFnUvwkqWUNLJlRqBzs5DNOkkldp7Bb2fHnat6KUpod_FLQbQ?fife"" height=""200"" width=""auto"" /><br><br>Dreirosenanlage (Foto Christian Lienhard, Basel)"
7.5973503,47.5573323,Basler Trinkbrünneli,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/kl2htsc6rmm8kdaik5j5oounvo/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqfT1wQQLdz7niQBXRnmSaz_daqlyPy09M6aHwO5oOIUZdtq68HLzxaPZgUvDSN1y2oFf9yXPJQsqZJmZN0UV4q1X-80OzrUMjhweWd6INFU7PJD5S5aiJDGoQkrkU8K4AvRw9JkjeTBVSVc4OP7yMYaR6XXu5z5NsCz_duDcuaNJR6l3GLxx6DdVFyTWg3hsPanc038yTK89pIjswhUNr8UPgm74OVvbdOfX27pwk2VC-KzzkUEwb0Tb70d3WMzcH1l2wbjtxATY2vkepcECIunTSGjw?fife"" height=""200"" width=""auto"" /><br><br>Schaffhauserrheinweg / Theodorsgraben (Foto Christian Lienhard, Basel)"
7.5948773,47.5634862,Basler Trinkbrünneli,"<img src=""https://doc-0g-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/hjga6umikbmqqt6fbj08mnc5u0/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALoVVobMN8Nxhfc8Owm1jO2Xu_5S-kNe-EXLzyY6n7NegvWBcoVCsUIiVuEQZUO279uW1HVpzIq2YzU1iBFbw6O6AXDdLWjerojP1g3FWxihN6o3wNvCAV6_JODTqH5zBBzTF7Ncl3U_kHN7rgi5GWw2R8i8cQgVthhITE8Lrc5h5AXGMKSQN6zcFHSat1d4XD7IlydwnJSKYZwqYxDfMS5hSBRXcQTXjZUy-UAgzu4b2PrKt4W9yrPQOHq3acvHI5YcHEPKyjwMZRvPd37OTBxPTtIldQ?fife"" height=""200"" width=""auto"" /><br><br>Claramatte (Foto Christian Lienhard, Basel)"
7.5948653,47.5513342,Basler Trinkbrünneli,"<img src=""https://doc-0k-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ah0a38v9b6bt4s8s23dsaiiaf4/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALr-B7r1r_kWBGboLXitAZb1bSd7T164F_CFi2QT1v7VC1FvdXdBKYAa2GUlRc_eVWAbsTqzDjqbWFs22YtHVrrwG-Ek7Aup2sjMggwHUF6_GKKpjK_sBxEc4l9WgmTXG4lRtiXg5SobvPDKoeBag8tFMDyjOL0QKM5rEwdN8I2F_x2Tf8v3wxLLHEW-YGBV1fnkzi0xnyKzLCALtIzimJUxirADJTrc9864Yn60NRirN0HpZh3BWitHDtpoWOM9KkcZ5RPn2bFMpN_mXi3d4jTjdH7mSA?fife"" height=""200"" width=""auto"" /><br><br>Aeschengraben / Aeschenplatz  (Foto Christian Lienhard, Basel)"
7.5760469,47.5649305,Basler Trinkbrünneli,"<img src=""https://doc-0c-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/7sgrm4hr55dan0stbn6n3u9efk/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALrWYUcB8Sb1IYyixn-8Nm5Yz_xtr_p9ieMpyoPHHB0BOS0ByEsagsIHxL6noSXb1bXPsrXzi-6ERWnPG2c70BrVQ9yt6ObOGg5EyK1eohUN3ziKyZKbVdYCmrKJWMRvFsov0_yu-AL_6KaeAQ9MM9o8ijaizJ_BCm9VjxtwrTHU6RkKZFBx14A87DZBSgNy6Sq75hwSNqaob4JStrmvbcSc76Od86iyCm_ysIY1HvuwzJfau1tLSilp4lTN4FFxWcaWoMKXu5A9J6q9ZvctmZDitix_fw?fife"" height=""200"" width=""auto"" /><br><br>Hebelplatz (Foto Christian Lienhard, Basel)"
7.5727732,47.570946,Basler Trinkbrünneli,"<img src=""https://doc-04-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/qkhb441dmgm7u1l9umqnss8ccs/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALojZXACHxNEbHWSuWNzmLmjOTDHnJj_RkDLep8R92h2KbEXUhHrjQ1YUeayerDXt8ta39_vaPBZi-Cg8aRVByLB2Et4s9e2Irateewj_hs-jwn0crJ-nrkBlpW7E-bTLw93cUtOrHLWmoI1C6PmI55brBD1V2kv_F5cqEk0ZvHf1jlLPDplgAC_9zSkHHB5l05ysK96vu5qN-xVzUgsCRXeGkprRzV7AFrNxzsKZy92nRXRBrwCq5m4YUMcQnlCi1JFXvT4mW3EojBnTLfP70-2ZGjtWw?fife"" height=""200"" width=""auto"" /><br><br>Vogesen-Platz  (Foto Christian Lienhard, Basel)"
7.6175795,47.5652798,Bäumlihofstrasse-Brunnen,"<img src=""https://doc-0s-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/ff7tt3d9k033lq6h3n73i9ac3o/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALqPI-8P0jPu7JlYASpg4FVzAazv9QhOnfx59RgY2HdBc0RO3iCOT2x-gEiic3eIOwlJ_a-6BnhbePrDvXzXS8W9JCFOmJD5mM8xK7qRdiqRibr-U_LLLrh7TN46IwLic6omGxU6sXvE2eE6MFoZ_kzxzX6JAYXPnlx7Qhay1KLT57bbvhTRbe2EWHsfcjfE9kA5K10QQExsxwh7ad45WG0RUn-zgsj649ksz7wJuvhTBlVek__nVd0qaGU07AxhcVo0pDAqNMPWcV0a57bDnBttp3BZJw?fife"" height=""200"" width=""auto"" /><br><br>Bäumlihofstrasse / Hirzbrunnenstrasse  (Foto Christian Lienhard, Basel)"
7.6154566,47.557344,Birskopf-Brunnen,"<img src=""https://doc-10-24-mymaps.googleusercontent.com/untrusted/hostedimage/f6u64nodcabo26320jjaagdfpc/p5pgc10jd5ou251fvn8t3qnu4k/1568029500000/GMyYZQtQrNc-i61GkAqfGleE4oRA2oA6/*/2AF2TALp1EUCupOos-5JlJxdqKgbj07z8f67jMVgdXUptuZtAjLzNXbzdsCnguaahA3eLoH8N4wuZKEoSZ4RrrEdWAcbVWhuL2QAHnXck_FC3ZjvCpFR_tjgasnDBGbG-TFDxibQWm5XCF-QNDdqG5vvzq6Cx5JTHMXf1y3tc3hFlNtFXasLzsGd97iTptYEhr-TTQa23xdUF0QghPwr44m4ZE8OWRTCi3k2_YBbycCzA-bAn3TXSV_u8j7biiYUeocXl8BSUD7-ELWJ7Aq77GEY2SLgEB7cruA?fife"" height=""200"" width=""auto"" /><br><br>Birsfelderstrasse / Birskopfweglein (Foto Christian Lienhard, Basel)"
